,id,time,text,image_link,image_flag,video_link,video_flag,products,product_flag
133,SKECHERS_1608576268,2020-12-21,Take on nature's colder terrain in comfy street style 👟 #Skechers #waterproof #boots #street #fashion #modern,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/131997056_10157315835377587_4127721375757873158_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=QnnQNRYCfSQAX__FcI_&_nc_ht=scontent-iad3-1.xx&tp=6&oh=89a6d1d7c7704723ad9b46d4cb5882dd&oe=60DC4349'],Yes,,No,[],No
134,SKECHERS_1608481286,2020-12-20,*Adds to wish list* 👟 @juliakopain 😍 #Skechers #need #ootd #sneakers #style #fashion #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/s640x640/131939469_10157313251882587_31946167061467054_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=JFiNoY80IpcAX_NB2wj&_nc_ht=scontent-iad3-1.xx&tp=7&oh=7e10f038a635a6598efbcf1cd65001b7&oe=60DD3CEC'],Yes,,No,[],No
135,SKECHERS_1608400903,2020-12-19,Cool classic style to complete your weekend look 🕶️👖👟 #Skechers #mens #weekend #style #classic,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/131035786_10157311405452587_9064689278017550159_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=88J9HTMhQrYAX-M-08o&_nc_ht=scontent-iad3-1.xx&tp=6&oh=78c0ae2798f01666edd0e9723b7e97cc&oe=60DDDFD0'],Yes,,No,[],No
136,SKECHERS_1608318630,2020-12-18,We'll take this whole outfit please! @kiamisu_ 👟🔥🖤😍 #Skechers #PremiumHeritage #style #sneakers #winter #fashion #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/s640x640/131373526_10157309581277587_7934050196843890283_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=Buh5xG7zTEMAX9ppOCP&_nc_ht=scontent-iad3-1.xx&tp=7&oh=815fbd417a136127faff549dd6797728&oe=60DBE522'],Yes,,No,[],No
137,SKECHERS_1608224528,2020-12-17,Give yourself more room to roam in this casual comfort sneaker 🌉 #Skechers #RelaxedFit #mens #easywearing,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/131411263_10157307422217587_8071414725228883683_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=-_Y0P8lkoJMAX8DzEBo&_nc_ht=scontent-iad3-1.xx&tp=6&oh=5d56db74417e070e9d423a80062d9631&oe=60DDCDBA'],Yes,,No,[],No
138,SKECHERS_1608137333,2020-12-16,"EPISODE 3 - The Inspiration Episode
🎙Run Matters podcast 👟
Today marks the launch of Episode 3 of the Run Matters podcast! Coined “The Inspiration Episode”, we hear stories, advice and inspiration from running coach, Amanda Brooks, Marathon Sports running store owner, Colin Peddie, and a wonderful segment from Skechers Elite Runner, Meb, on his journey and partnership with Skechers. Meb Keflezighi...

See More",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/131891636_10157305334887587_6074518273513401390_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=jAd8vxdTHm0AX-zyKGS&_nc_ht=scontent-iad3-1.xx&tp=6&oh=e7866729fb917a77caa4ac694a008572&oe=60DF1CFF'],Yes,,No,[],No
139,SKECHERS_1608135785,2020-12-16,The look you didn't know you needed...'til now 🖤 @call_me_bineta ❄️ #Skechers #fashion #streetstyle #ootd #StreetStyle #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/s640x640/130753407_10157305295057587_8384461772792229814_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=t3FMghRGFQgAX_bzRmg&_nc_ht=scontent-iad3-1.xx&tp=7&oh=c594594698df91798e711e657219bfd6&oe=60DEAD8E'],Yes,,No,[],No
140,SKECHERS_1608055498,2020-12-15,Too cute to boot! 🧡😍🙌🏼 #Skechers #booties #cold #winter #boots #comfort #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/131036793_10157303678422587_6031134074148367882_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=P3S1fyl_vfUAX_NSGtB&_nc_ht=scontent-iad3-1.xx&tp=6&oh=7ca3f88394bc0f443b51208fe15ab27e&oe=60DDB166'],Yes,,No,[],No
141,SKECHERS_1607967923,2020-12-14,🚦💚🤑 Here's that GREEN light you've been looking for! Get 30% off your entire order. Use Code: GREEN at checkout. Offer ends at midnight! #GreenMonday #sale #save #shoes #Skechers #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/130996206_10157301682472587_7321389756910243639_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=bTrEBO_ktwQAX9rNrD_&_nc_ht=scontent-iad3-1.xx&tp=6&oh=12892dbc18ace7ca37cef91293205358&oe=60DCF9A2'],Yes,,No,[],No
142,SKECHERS_1607878045,2020-12-13,"SAVE OUR RESTAURANTS!
🚨 DONATE HERE ⬇️
https://about.skechers.com/skechers-foundation/ ...




See More",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/130591756_10157299735117587_6344432389159007786_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=bsgKvXh91jAAX8TTQUP&_nc_ht=scontent-iad3-1.xx&tp=6&oh=0e3f8df5880369c4d7fe61838f30c0f1&oe=60DD3E33'],Yes,,No,[],No
143,SKECHERS_1607877469,2020-12-13,"SAVE OUR RESTAURANTS! DONATE HERE https://about.skechers.com/skechers-foundation/ Manhattan Beach restaurants are in need of community support to survive a second mandated pandemic closure. Outdoor dining has ceased to exist, the closure order remains in place through late December, and it will likely be longer. Without the help of each and every one of you, our restaurants will not survive. You can make the difference in keeping our vibrant community alive!
We need your help...
See More",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/131389469_10157299728957587_1829448400762748729_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=hgmp8M4xekAAX_pHcmU&_nc_ht=scontent-iad3-1.xx&tp=6&oh=45a83b3c9bf787e26b58af157dda1a9c&oe=60DD73C1'],Yes,,No,[],No
144,SKECHERS_1607876907,2020-12-13,Explore uncharted territory! 🗺️⛰️ #Skechers #comfort #style #wildnerness #boots #winter #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p480x480/130701662_10157299702407587_7690643126520746585_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=F4VmiQ9kdxcAX8KI4wo&_nc_ht=scontent-iad3-1.xx&tp=6&oh=0d5db33a1fc68fa414ce387681470d63&oe=60DCF19B'],Yes,,No,[],No
145,SKECHERS_1607795140,2020-12-12,What the holiday season is all about! @sarashootingit ❤️🍁 #Skechers #family #holidays #love #SkechersKids,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/130282591_10157297510022587_7258366468496402659_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=r-FXFoVAkqUAX-Z4Ts6&_nc_ht=scontent-iad3-1.xx&tp=6&oh=793c501bc754fdb16234804faaa9003a&oe=60DCC763'],Yes,,No,[],No
146,SKECHERS_1607736946,2020-12-11,"SAVE OUR RESTAURANTS!
🚨 DONATE HERE ⬇️
https://about.skechers.com/skechers-foundation/ ❤️...




See More",['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/131326033_10157296161017587_203140688649781404_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=l-LzWiP408AAX-FFlFE&_nc_ht=scontent-iad3-1.xx&tp=6&oh=be2f531f0c10a2aecc23e7a8e607e7fe&oe=60DD3168'],Yes,,No,[],No
147,SKECHERS_1607708179,2020-12-11,Take a step beyond comfort 🙌🏼🍂 #Skechers #mens #RelaxedFit #comfort #fashion #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p526x296/130890799_10157295261767587_8696093427017614096_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=Y8gK68dheiQAX8c8IJe&_nc_ht=scontent-iad3-1.xx&tp=6&oh=126c04f51a622c5475e23e71d0f9d229&oe=60DF09CE'],Yes,,No,[],No
148,SKECHERS_1607538746,2020-12-09,Chilly weather style meets sporty comfort 🥾🍂 #Skechers #waterresistant #Fallvibes #sportystyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/p403x403/129660868_10157291111872587_6984319665380360490_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=0ksOoF_Ec68AX_LKQ3a&_nc_ht=scontent-iad3-1.xx&tp=6&oh=37f6006af92539f36196dbe795a18618&oe=60DB7801'],Yes,,No,[],No
149,SKECHERS_1607361826,2020-12-07,A little spot of COZY 😍🐆🍂 #Fall #boots #animalprint #comfort #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/s526x395/129669514_10157287278677587_6782019834107850364_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=3jdi5vJbplgAX8ipBsm&_nc_ht=scontent-iad3-1.xx&tp=7&oh=d62d4ec61537cc4948edd159940bb90c&oe=60DD62C6'],Yes,,No,[],No
150,SKECHERS_1607195589,2020-12-05,Styles for his everyday rotation 👞 #Skechers #mens #everyday #shoes #mensstyle #style #mensfashion #SkechersStyle,['https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-0/s526x395/128836699_10157283564562587_8161122506415684870_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=9e2e56&_nc_ohc=AyhyT3RHz2QAX_ZZ1Id&_nc_oc=AQkxToOwCCqUInu9zgyL-gsvRJiFEE1cPWals1OAC7suTdg7Erv5z4AJHF1dqQUGU98&_nc_ht=scontent-iad3-1.xx&tp=7&oh=fc12e08e571c0068002999e3bc67cba3&oe=60DE4E9E'],Yes,,No,[],No
